userName,review,date,title,isEdited,rating,app_name,app_id,developerResponse
Big Mark 007,"I use it 90% of the time, also,with Bluetooth device I use on my Harley it works great. I like how I can purchase a new CD & download to my PC or iPhone immediately while waiting for disc in mail ( which gets here reasonably fast as well) , I would recommend to anyone !! Very Happy User !!! Big Mark ✌️😎",2020-06-22 13:21:20,Awesome App !!!,False,5,amazon-music-songs-podcasts,510855668,
Pappyiii,"A while back they removed, without warning, the ability to sort/view “My Music” by genre in the IOS app. Extremely frustrating! We used it all the time. Grrr. 

Besides reinstating genre sorting, the app needs improvements. Especially the back function. Often instead of going one step back it just goes all the back home or to the current sound playing.",2020-06-22 15:26:29,They removed genres from “My Music” without warning. Grrrrrrr,False,2,amazon-music-songs-podcasts,510855668,
thecockmaster,"Can y’all fix the way after you search a song , after that song ends would like to continue to play songs similar to that song and also stop the glitching",2020-06-09 23:59:24,Glitches  /  song lag,False,5,amazon-music-songs-podcasts,510855668,
jake feehan,Very good music app all around. I wished that when you connect from your phone to your echo dot that you can still make a queue of songs. When your iPhone is connected to the echo dot it won’t allow you to create a queue of songs which is a little bit annoying at times.,2020-05-28 20:23:17,Good app overall,False,4,amazon-music-songs-podcasts,510855668,
Frenchwomen,"I really like that you can download songs and play them without using your internet data. I also love that is pairs with Alexia, plays various stations, and no annoying commercials.  In fact instead of having a DJ for my wedding I made 3 play lists: ceremony, reception, and dance floor. It was perfect.",2020-05-22 01:35:14,Amazing,False,5,amazon-music-songs-podcasts,510855668,
ThatNatureOrca,so this is my favorite music app for multiple reasons. i like that it doesn't have any ads and that i can skip whatever songs i want without having a limit. my only problem is that sometimes the buffering can get really annoying but that might not even be the app. love it.,2020-05-26 23:15:43,Review i guess?,False,4,amazon-music-songs-podcasts,510855668,
The Geotech,I currently have the HD subscription family plan and it has been a welcome change from Tidal. Streaming quality on UHD is great even over my HiFi home system. I do wish they supported UHD Streaming through my Pioneer Elite Receiver and the integrated app though. Either through there or DTS PlayFi,2020-05-15 12:20:33,Pretty Solid so far - 6 Months in,False,5,amazon-music-songs-podcasts,510855668,
Queens guy,"For someone who likes opera, musicals, Gilbert and Sullivan, certain periods of Country music, the golden period of folk music, etc and finds high fidelity ok so stereo is desirable but not a priority  for older albums with famous featured artists, there is no comparison. I will probably never be able to listen to all of the potential offerings. This is a bargain.",2020-05-03 15:18:28,Eclectic Selection,False,5,amazon-music-songs-podcasts,510855668,
cjsjshd,Great app but they got rid of the genre section and I had to make a country music playlist and pick out my 1000 country songs i have in my 3000 song library and every time I download a new song I have to add it to the playlist... would be 5 stars if they added the genre section back,2020-05-13 21:40:03,No genre section,False,4,amazon-music-songs-podcasts,510855668,
God Of Michief,I love this app because you can listen to it and do other stuff at the same time and I think it’s cool because it doesn’t have adds and almost all of the games have adds. I use it almost every day. I think everyone should have this game,2020-04-19 17:39:04,This is awesome!!!😍,False,5,amazon-music-songs-podcasts,510855668,
Laikyn16,I have been using this for months and hands down best music app in the world!! It has all my favorite songs and even picks playlists for you based on what you listen to and there really good most of the time so if I had to recommend a music app this would be it!! 👍🏼😍,2020-04-07 18:58:25,LOVE IT!!,False,5,amazon-music-songs-podcasts,510855668,
Candy04162009,"This is a terrific music app. It is a monthly subscription but it has a huge variety of songs available to listen to. I would have given 5 stars but I'm paying monthly for a music service, yet there is some songs that the app doesn't have. This a great app and a great alternative to listening to the radio.",2020-04-15 17:08:08,Terrific music app,False,4,amazon-music-songs-podcasts,510855668,
Good11112111111,"Good to organize your music and playlists, great use of mixing up music and worth paying for..... although it is bad that I have to take time out of my day to find the songs on the playlist that I accidentally deleted, which by all means is my fault. overall good app",2020-03-30 09:01:55,Good,False,5,amazon-music-songs-podcasts,510855668,
docbarbee,This is great but it supposed to be unlimited. We have experienced songs disappearing from our playlists often while we have had it. Otherwise 5 stars would be the rating.,2020-03-18 21:30:33,Lose too many songs,False,5,amazon-music-songs-podcasts,510855668,
lgallegosc,"The App is slow, needs too much data to play efficiently. The random feature is useless and there is not any radio of artist that really plays a random music based on your favorites. Also the music content is too limited. Ending my trial and not gonna re suscribe.",2020-03-06 14:39:46,Not so good,False,5,amazon-music-songs-podcasts,510855668,
About Benjamin,App is good and I use it frequently. I would like the ability to add all of my recently downloaded songs into an existing playlist instead of having to do it one at a time. I would also appreciate a landscape mode to display cover art and playback controls when I flip my phone sideways.,2020-03-09 23:11:06,Enhancements Needed,False,4,amazon-music-songs-podcasts,510855668,
run ieundudhsiyr,"So, basically what you do is you listen to your music that you like to listen to. But what I do not like about this app is you have to pay 11 dollars each month just to have to listen to like desendents 3 or zombies 2 ( it so amazing if you have not watch it yet)",2020-02-28 22:58:48,This is amazing!,False,5,amazon-music-songs-podcasts,510855668,
DaQueenSpeaks,"I love this App.  All of my requests for specific songs have been played.  I love the many features, including creating your own play lists, music shuffling, accessing a genre of music to play (soft jazz, for example), skipping songs, and selecting “favorites” to be downloaded,",2020-02-17 01:31:25,Worth Every Penny,False,5,amazon-music-songs-podcasts,510855668,
N.O.SaintsFan,"Love this app!! Commercial free and so much better than Pandora! I also like that you can search for songs and play the entire album from which the song came if you want. AND, you can save your fav songs to your own list to play later!",2020-02-07 13:56:43,Great app!!,False,5,amazon-music-songs-podcasts,510855668,
mykyll91,One complaint I have is. That the offline playlist is not shown while you are online.   Have to switch between online and offline. To listen or add to new misic. Also. When offline.  The music que does not work,2020-02-03 02:10:28,Online /offline playlist,False,5,amazon-music-songs-podcasts,510855668,
None ofyourbusiness,"i will be listening to this music everyday!! i give this station a  5 star rating.. for always being there!!
on line/offline.. i can always get some music.. it’s totally  cool.
l am also streaming on my phone and tablet. i am very happy with this station. You will too",2019-12-31 10:12:42,love this station !!!,False,5,amazon-music-songs-podcasts,510855668,
fjdsvbhdsv,"My husband and I both use our prime music app. 
I just wish they didn’t hold so many songs ransom for their subscription. 
I get it, need incentive to buy the subscription but some of these songs are older and don’t really get why they aren’t free. So I’m  just a customer wanting more.
We both use it daily and love the ease of the app.",2020-01-15 15:26:34,It’s great,False,4,amazon-music-songs-podcasts,510855668,
Nothin on but the radio,If you have prime it already comes loaded with thousands of songs you know from any genre. No need to upgrade to unlimited because of the amount of content you have there is no need to pay for the little you don’t get.,2019-12-15 23:17:29,Great if you have prime,False,5,amazon-music-songs-podcasts,510855668,
lolo-68,The music choices are very good. The general style and format are well designed but I do have some problems with navigation. Functions could be easier to use. Thanks for a good product !  I'm sure you will make improvements as you further develop the systems.,2019-12-14 05:51:19,Good music,False,5,amazon-music-songs-podcasts,510855668,
gsandoval0130,It works really well. I love the fact that I can listen to a whole album or just bits of it. Other apps have you listen to one or two songs and a bunch of other songs that aren’t even from the same genre.,2019-11-21 16:20:36,All around best music streaming app.,False,5,amazon-music-songs-podcasts,510855668,
Dgurgan,"Good app that has ability to download playlists. However, every time I open the app and start a playlist, the song always cuts out about 20 seconds in. I then have to restart the song and everything works fine from there. Also there needs to be an easier way to update all downloaded playlists.",2019-11-25 13:51:51,Good app but has issues,False,3,amazon-music-songs-podcasts,510855668,
arltcox,"Not all songs are available without a subscription, but there are a ton! I love listening during slow work days and in the shower. I like the genre-specific stations and the ability to save what you like and skip what you don’t. Great free app!",2019-10-25 14:11:58,Great way to spend time,False,5,amazon-music-songs-podcasts,510855668,
KCHRISMO,"I listen primarily to 60s and 70s Rock and Classical. 95% of the time I find what I’m looking for. The Classical selections are particularly good with many of the best orchestras, conductors and performances available. A negative for me is the Playlist feature. I find it confusing to find a Playlist after it’s been created.",2019-09-12 19:57:55,Excellent Selection,False,5,amazon-music-songs-podcasts,510855668,
Elbaconmaster,"I can choose exactly what I want and when I want to hear it. There are some albums and bands that aren't listed but if my 1st choice isn't there, my 2nd usually is. The radio has unlimited skips. 

Edit: I am paying for the premium version and it’s awesome.",2019-09-06 06:53:34,Better than Pandora,False,5,amazon-music-songs-podcasts,510855668,
Catgrin,"Just pick a playlist or a station and then train the app to cater to your specific tastes by dis/liking what plays. With a huge library, you really don’t have to work hard to have the music you want to listen to on hand.",2019-07-27 02:12:35,Easy interface and lots of choices!,False,5,amazon-music-songs-podcasts,510855668,
pamiewhamie,"I love music and so looked forward to enjoying it with my Prime membership and am constantly disappointed the songs I choose like John Lennon’s “Woman” are only available if I Pay More for it.
Unless I’m doing something wrong.
I thought all music I would want to listen to would be available with membership.
Thank you",2019-08-22 00:30:22,Not included?,False,4,amazon-music-songs-podcasts,510855668,
disappointedwest,I was having issues having music continuously playing after the last update. It would constantly stop playing in the middle of songs while I was driving. it seems that it’s because the over 3000 songs I took time to download are no longer available to have downloaded. I pay the extra to have that. It’s been good for over 2 years. Now I’m gonna have to cancel and get another subscription elsewhere.,2019-07-29 03:24:05,Took most of my downloaded 3000 songs off,False,1,amazon-music-songs-podcasts,510855668,
MomDoc12,"Excellent addition to my PRIME account.  I can always find the song I’m looking for, has the new singles, old classics and odd songs my kids want. Very happy.  Only negative is that it only gives you one device play at a time, seems should at least give a couple.",2019-05-12 20:19:02,Nice addition to Prime,False,5,amazon-music-songs-podcasts,510855668,
Crissy2Go,I enjoy the app; but like many others I believe there is room for improvement. More access in areas where there isn't clear internet connection. If I pay for it; why should I need internet connection? And many songs are not available. Come on-Amazon; we all know you can do better!!!,2019-07-26 17:20:08,Pretty Good Considering...,False,4,amazon-music-songs-podcasts,510855668,
kitenzzvivi,"this app is amazing
it’s just why can’t you just let people use the app without having to connect to the internet? I just traveled on 4 planes and all of them I have to listen to the same songs on a different music app that doesn’t use internet. I luv ur app but why can’t u just change one thing? Please?",2019-07-15 21:06:13,app is pretty great but one thing,False,4,amazon-music-songs-podcasts,510855668,
alexauserforafewmonths,"When IGOR first came out I was bopping it non-stop and then a few weeks later they stripped a lot of the songs from it into the Unlimited section which is way too pricey (I thought it was pretty fair because the album is popular), so I just decided to listen to Flower Boy which had all the songs free.  But then a few days later there was pretty much nothing free, I even tried playing the least popular song I know and it too was put into the Unlimited section.",2019-06-24 23:53:41,Nothing is playable anymore!,False,1,amazon-music-songs-podcasts,510855668,
Vette96drvr,"I love the fact you can find pretty much any song you’re looking for. The downfall is, sometimes the song just randomly disappears from my playlist. Other times, the song you want to listen to is actually by a cover band and not the band who actually sang it. Some of the cover bands are pretty bad. I really love this App though!",2019-06-04 10:39:45,Pros and cons,False,4,amazon-music-songs-podcasts,510855668,
Pcolabrit,"I only have Prime, not Unlimited, but I still love all the options I have. It’s way better than Pandora because I don’t have to deal with commercials, I can play it from my Echo Dot and I can choose specific songs, playlists or just choose a station.",2019-04-13 23:12:24,Great options!,False,5,amazon-music-songs-podcasts,510855668,
jiannace,"Do not get me wrong, I love it. Having  all the music you want is amazing but there a couple of albums that I did not find. A victor wooten one and a Motley Crue one. I know I can find all the Mc song in here but that specific album is not there. And with ve the same. But there are song that are missing",2019-05-11 14:00:23,Excellent but not every song is available.,False,4,amazon-music-songs-podcasts,510855668,
rr note,"Using for free as Prime member. App and UI are good. However, very disappointing that songs you download one day become unavailable to you a week or so later. This happens often. I can’t buy the “rights to the song changing” explanation for most of these (my content is very varied and that doesn’t seem true on some of these). Sorry to say it feels like a blatant push towards the paid membership which is disappointing.",2019-05-01 02:08:26,Case of the disappearing songs,False,2,amazon-music-songs-podcasts,510855668,
lilnatekilla,"So far I’ve loved everything about the app and ableness to find songs. All though there’s a few songs I couldn’t find on here, but other than that it’s been amazing to find oldies and jam out to them. I’m an all genre fan so put anything from any age and I’ll listen to it.",2019-03-26 03:04:18,Awesome!,False,5,amazon-music-songs-podcasts,510855668,
Persassyus jackson,"They get the songs I like to listen to, there are very few bugs, barely used battery (had phone for a couple years so the battery only lasts 2 hours and it takes 10% to watch a YT video.) Great app. Great songs. Would recommend.",2019-03-13 17:05:38,No problems.,False,5,amazon-music-songs-podcasts,510855668,
Watching at work,"I really enjoy this app...especially as it’s one of the only music apps that works in areas of my life where the WiFi isn’t super strong, like my bathroom at home and my office at work! Ask love the stations and playlists available.",2019-03-03 23:37:28,"Works well, even with subpar internet connection",False,5,amazon-music-songs-podcasts,510855668,
Papa Stinnett,"You need to be able to remove multiple songs from your music instead of removing them one by one, the app crashes when I remove songs after the sixth or seventh song. To be able to add music by an artist (all their songs) is nice, but then I can only remove them one by one.",2019-03-13 02:33:56,Needs changes,False,4,amazon-music-songs-podcasts,510855668,
Bert#57,"Every you expect from a premium music app. Really love the design of the lyrics and center control. The offline music set up is pretty sweet if you don’t mind storage. Great app and great service, I would like to see them lower the price for students and military, or in general to compete with others.",2019-02-01 15:37:57,Great Service,False,5,amazon-music-songs-podcasts,510855668,
slimdew,"Songs/albums appear and then are pulled - “content no longer available.” Many songs by artists such as The Kinks are not available. The service is probably fine as a pop music source for the casual listener but  not great for those who want to explore off the beaten path. Also, the streaming is unreliable, especially in the car on mobile service. Songs quit midstream or jump to another song.",2019-02-26 12:52:23,Frustrating,False,2,amazon-music-songs-podcasts,510855668,
mlmosch8,"I really wanted to love this but I would say it needs work. I don’t have the pay (more) it account, just the one that comes with your prime membership so not all songs are available. My biggest annoyance is the “shuffle” feature. It is not a real shuffle because it’s not random at all. It goes through the same random songs in the same order which is very annoying. Fix that and I think it could be great.",2019-02-17 23:22:48,"It’s okay, not great",False,2,amazon-music-songs-podcasts,510855668,
Organloaner,Good quality sound and selection! A little difficult to navigate with tiny thin fonts...  Still preferable to paying extra for something I already have! The interface just   takes a little getting used to.,2019-01-03 06:58:44,A Great service!,False,5,amazon-music-songs-podcasts,510855668,
Don Ft Laud,"App and services are great.  Easy to find, select, and upload songs.  Easy to create playlists which are easily playable from Echo Dot, Spot, and Show.  Only complaint is that some songs disappear from the playlist after time passes.  Not sure why yet.",2018-12-23 14:30:44,My music,False,5,amazon-music-songs-podcasts,510855668,
Drachenfell,"Very good product!! Overall, I can find any song I want to listen to so far! I find it very useful. However, sometimes they do take off some songs, and that’s kind of a bummer when I was in the mood to listening to it, but that’s something I hope that they can fix in the future!",2018-12-26 04:51:03,"Very Good, I can find Most Songs",False,4,amazon-music-songs-podcasts,510855668,
Grandma Shea-Shea,"So thankful you have a wide variety of choices with all the current music as well.
Thank you for your Christian playlists, so puts my busy heart in the true meaning of CHRISTmas. 
Thank You all for providing it, merry Christmas and a very happy new year and many blessings to each one of you and your families!👍🥰",2018-12-15 19:56:43,Awesome selections,False,5,amazon-music-songs-podcasts,510855668,
twnwlf,"My only suggestion is to make the layout easier to switch between modes (online/offline, playlist/all music, etc.) as the current design makes it too easy to select a menu or mode you don’t want when using one hand.  I use the app on a iPhone 7.",2018-12-18 15:10:51,"Great For Prime Unlimited, Interface Could Be Better",False,4,amazon-music-songs-podcasts,510855668,
little leti,"I just plainly love it. I have so many choices in various genres. I greatly enjoy ""old"" Latin music and it's available to me. I also enjoy ""old time"" gospel music and it's so easy to get. On and on with other music of my time (I'm 78 years old). I am satisfied with my Prime membership since I get access to so much!",2018-12-12 20:48:31,Amoazon Music,False,5,amazon-music-songs-podcasts,510855668,
M@N07,"AM is an amazing music app; allowing you to listen to music through phone, laptop or desktop computer. I love how easy it is to use and finds songs in instance. 
One improvement I can think of is recommendations; they are not very correlated with my search history.",2018-09-18 15:23:39,Awesome app; but could also use improvements!,False,5,amazon-music-songs-podcasts,510855668,
Matt2253,App is great overall but one issue they seems to not be able to get right is the random option. I keep my app on random but it never works properly. I have to turn it on and off like 3 times before it functions properly. It starts up wrong again each time I reopen the app.,2018-12-10 22:10:24,Good But Could Be Better,False,4,amazon-music-songs-podcasts,510855668,
Drgflyy,"It’s great with Prime because of the number of older songs that are included. I’m able to make entire playlists without additional costs. Occasionally I have to buy a song that is still really popular, but that is a small price to pay for a 20 song + playlist.",2018-09-09 15:18:32,Really love this app,False,5,amazon-music-songs-podcasts,510855668,
thaas78,"If you have Prime and aren’t INCREDIBLY picky about having the latest stuff try this app. They definitely know which albums not to give you for free. Steve Miller Band, LED Zeppelin, the classics. However, if you’re just trying to fill your day with random music they do carry Royal Blood, Jack White and random other treasures. In the land of free music, this app takes the cake.",2018-08-28 13:35:21,Worth it,False,5,amazon-music-songs-podcasts,510855668,
Palma500,Has a variety of music on here like late 90s mid 2000s when I was in high school. It slowly adds more music as you listen to it but repeats the same song whenever you start the app. Good thing is there’s no limited skips so you can skip to add other music to your station,2018-07-22 08:50:31,Very limited music selection if not into mainstream,False,5,amazon-music-songs-podcasts,510855668,
Cinder Solo,"This app has every song you could possibly want. Mostly. I have almost every song I enjoy on my phone with Prime, but Music Unlimited bars my way to some of the latest hits. Highly recommended, but if you’re very up-to-date in your music selection you’ll have to settle for either last year’s soundtracks or pay for a pricy Unlimited subscription.",2018-08-07 02:40:59,"Fantastic, But...",False,4,amazon-music-songs-podcasts,510855668,
RXOD,"Pretty easy to use. Lots of music. Works great with Alexa & Sonos. The only problem I hav3 come across has been when trying to go to full screen of song playing, that button is too close to play/pause button and I tend to inadvertently pause the song. Other than that great music service",2018-07-11 15:01:47,Great music,False,5,amazon-music-songs-podcasts,510855668,
Mari sol V,"I am rating a 3 because it all started with Prime Music. When I first enrolled to prime music in December it was great having access to all new music and songs. Recently however, I tried accessing music that I had paid for and the app told me songs no longer available. That was BS? I am rating a 3 because I still have access to many songs. Wish I could retrieve and save new music too.",2018-07-21 14:42:42,Not happy to lose previously purchased songs,False,3,amazon-music-songs-podcasts,510855668,
Shaushen,I really like this app. I found that some of the CDs I'd purchased then appeared on my list of available music. Surprise. So now I can take the CDs for my car and listen to the app in my phone. Currently I can't hook up my phone to my car so this works great for me. Nice selection of various styles. I've found great instrumental tunes for reading and/or snoozing.,2018-06-27 19:22:29,Love it,False,5,amazon-music-songs-podcasts,510855668,
Minecraftlloovveerr!!,"I love the app although when I download music, some of my songs will stop playing and also, when you put the music on shuffle, it will only play some of the same songs over again and always starts the rotation the same. Those things could be better so I only gave 3 stars.",2018-06-14 17:26:30,...,False,5,amazon-music-songs-podcasts,510855668,
Toralove3,"I’ve been listening to the 90’s station for a few weeks. First time I listened to it, I really loved it. I heard a lot of songs I haven’t heard in a long time that never play on other 90’s stations. (I listen to Sirius and other music apps as well). However, the next time I turn on the station, the same cluster of songs play again and again. For a decades worth of pop music, surely the randomizer can be more random.",2018-06-06 18:36:15,Better randomizer,False,3,amazon-music-songs-podcasts,510855668,
ChristaK1965,So easy to create your playlists and listen to them at home on the Echo Dot or at work on the app on my phone. Have been able to find every song I want and create many playlists for whatever my mood is that day,2021-11-20 13:43:04,Love the ease of use,False,5,amazon-music-songs-podcasts,510855668,
Shubh Sharma OP,There is no option for setting audio highest quality possible . It just shows auto option,2021-07-30 11:19:24,There is no clear option for Audio quality,False,5,amazon-music-songs-podcasts,510855668,
Vonnybee,"There are times when it just does whatever it wants. I was listening via echo dot yesterday, told it to pause then asked it to resume and it started streaming music that wasn’t even the playlist I was listening to. Other times it skips songs altogether and gives dead air or static. I’m so disappointed these days because it started out so well. Now I’m reconsidering my options to try another service.",2021-10-17 17:20:21,Very glitchy,False,2,amazon-music-songs-podcasts,510855668,
user1234457,I’ve had the premium version of this app for years now but for whatever reason the app stops playing music after one song is over. Every time a song is complete and another one starts the next song will get 30 seconds in and the whole app shuts off. I’m very confused.,2021-09-03 05:29:28,What’s goin on?!?,False,4,amazon-music-songs-podcasts,510855668,
dkohn,"Overall the app is awesome. I don’t like car mode very much. I would like the option to use it or not. 
I would like to see a tab for soundtrack albums to be able to find the in one place. As it is now soundtrack albums are scattered all over the app in different categories. Thank you.",2021-08-14 06:49:04,A con and a suggestion,False,4,amazon-music-songs-podcasts,510855668,
IR_Nerd,"Unlimited music is not really unlimited, there are several top artists with only cover band music available. Now there is a almost constant message that pops up stopping music mud song that indicates I need to download or refresh even when I’m streaming over WiFi and have not previously downloaded anything. Increasingly frustrated with this app.",2021-08-03 18:25:37,Used to be better,False,3,amazon-music-songs-podcasts,510855668,
*rockpaper,"I know people are writing some stuff about crashing, and music constantly stopping but I rarely EVER run into problems, and if I do, the fact that its free and I can play whatever song I want whenever I want completely makes up for any problems",2021-05-31 18:50:30,BEST song app I’ve EVER known,False,5,amazon-music-songs-podcasts,510855668,
doughnuts 85,"This app is amazing! I love the playlists, and the organization of the artists, songs, albums, and playlists! And when you download a song or playlist, it all downloads in like 10 seconds-1 minute!!! DOWNLOAD THIS APP NOW!!! It’s amazing!! I’ve been using it for somlong and there has NEVER been a problem for me!",2021-05-08 02:29:21,I LOVEE THIS APPPP!!!,False,5,amazon-music-songs-podcasts,510855668,
Animal 765,"Needs more songs, sometimes I search for a song and the app has no clue what song I'm talking about. Needs more ways for the user to discover new songs , and more ways a user re-discovers a song. Needs more playlists, better playlists, old and new. Top40 , new this week, classic playlist, updated playlists . The app Needs more work.",2021-05-11 07:39:18,Needs more work .....,False,3,amazon-music-songs-podcasts,510855668,
laura krasinski,I love this app so much. I love listening to all my favorite songs and this app lets me so that's a immediate 5 star rating. I love that I can listen to all my downloads anywhere especially on road trips its amazing thank you so much this is literally the best app ever this is the number one music app,2021-03-07 15:42:12,OMG best app ever,False,5,amazon-music-songs-podcasts,510855668,
MikeJames64,I love being able to download my favorite songs and I have thousands of them. I don’t feel like I’m getting to listen to a lot of them when using shuffle though. I have learned to start shuffle and skip 20+ songs until I hear one I haven’t heard in a while. Then I find songs have been removed without me knowing.,2021-04-17 18:41:37,Shuffle is terrible and songs disappear,False,3,amazon-music-songs-podcasts,510855668,
SinisterNv,Very good! I see people wanting all the music to be free but name one service you get for free from a corporation. If you want the free version you get what you get. People nowadays have this overwhelming sense of entitlement like they deserve everything for free. Get over yourself. Other than that enjoy the music.,2020-12-31 23:31:16,Great app,False,5,amazon-music-songs-podcasts,510855668,
The Grand Experiment,"Thank you for making my life magical and for sharing the world with me. I’m sorry if I was a brat. I love you and I love the world and it’s a gift and thank you. Thanks for the music, it helps me to be happy. Thank you to the musicians. I love your art. I hope that this helps the musicians be creative and rule their own destinies. Love love love.",2020-11-23 15:36:43,Magical,False,5,amazon-music-songs-podcasts,510855668,
SCgal54,"I have been a loyal follower for a long time. I used to be able to click on New Releases every Friday. Since the last couple of “upgrades”, I now have to go fishing to find them. Even when I stumble upon them, they are not entitled as New Releases. Selecting music by artist is a jumbled mess of album covers. I am hoping for another upgrade that fixes these issues.",2020-12-17 15:07:59,Not happy with the new format,False,3,amazon-music-songs-podcasts,510855668,
Nymphadora13,"As I said above, you can listen to most of your favorite songs but some you have to buy Music Unlimited for. Sometimes they randomly add songs to Unlimited too, so I can listen to it one day, but then I can’t the next unless I buy unlimited .
 Also, this has just started happening and I don’t know if it’s just my phone but sometimes I will be listening to a song and then halfway through, it will switch to a different one but when I go to the app, it still says I’m listening to the one I picked out so I can’t really switch back...

Over all a good app but could use some improving...

I kinda rambled but I’m done now.",2020-12-08 01:53:14,Unlimited is annoying and switches songs randomly,False,3,amazon-music-songs-podcasts,510855668,
LMY4,"I love being able to have my music library on all my devices. The downside is I’m not able to edit my selections like I would like too. Also, the unlimited ads are a bit annoying. Offline in the car is brutal. Please fix it",2020-10-08 14:24:14,Love & hate,False,5,amazon-music-songs-podcasts,510855668,
MOZELTOF9,No feature to automatically download songs when you add them to your library and no way to put songs on a media player for your kids.  The app itself could be better.  The automatic download feature would save a lot of time and makes switching back to Apple Music very tempting.  The service is great and I would give that 5 stars.,2020-11-14 20:09:04,Meh,False,3,amazon-music-songs-podcasts,510855668,
CreepersBane292,I draw a lot so I listen to a lot of music and I download to the my music area so I can listen to it again but in the my music area I wish there was unlimited storage for all your songs but I had a lot of songs downloaded but it deleted some of them it could be better...😒🤔😤oh and like my drawings on sketches!!!🤩🤪😋🥰,2020-09-09 16:39:08,Greatest app ever!!!,False,4,amazon-music-songs-podcasts,510855668,
rocclimbr,CarPlay needs some help. You used to be able to like or dislike something and it would at least show if you had. It no longer does. It would be great if there was a way to show if or what playlist a song was in without having to put it in a playlist only to be told that it’s already there.,2020-08-29 13:15:32,CarPlay needs improvement,False,3,amazon-music-songs-podcasts,510855668,
Waiting in lines,"I love the possibility of selections, but I have frequent problems with my playlist just stopping. Sometimes it’s after one or two songs on sometimes it’s after 10 or 11. I can’t get it started again until I close it out and re-open it again – – which is rather annoying when you are working out or running.",2020-08-17 18:30:38,Stops playing,False,3,amazon-music-songs-podcasts,510855668,
357kingmason,Very pleased ....good job....more content to listen too and gives more then iTunes along with new artist and sound.....not looking for all the extra.. just some good music and easy listening ...no complaints at all. Set back and enjoy without complaining....,2020-08-14 23:02:14,357kingmason,False,5,amazon-music-songs-podcasts,510855668,
Ppanther37,"I have a disability and this makes my life so much more fun and easy I also use Alexa to read the Bible and on audible I have books read to me, I can do all this with voice commands. 
Not to mention all the Smarthouse devices I have.",2020-07-25 03:14:23,It’s so easy to use and create playlist just by asking Alexa,False,5,amazon-music-songs-podcasts,510855668,
Jocelyn J Harrell,This app is awesome I love listening to the music but the part that I don’t like is that it needs Internet because last week I took a trip down to Tennessee and I live in three Rivers Michigan so it was about a 9 Hour drive with all the stops and I really wanted to listen to music but I couldn’t because it needs Internet so I give it a 4.5,2020-08-11 20:47:07,Amazing,False,4,amazon-music-songs-podcasts,510855668,
frustrated Yahoo user 9999999,"I listen to your library and music I have purchased.  I frequently find your player turning off while I am still listening.  Until you fix this, you get 1 Star. 

I have discussed this with your support several times, but you did NOTHING. Why don’t you set a switch that allows me to turn it off only when I choose?  Maybe you should get -5 stars for repeatedly and willfully ignoring this issue.  Such a horrible lack of support!!!",2020-08-08 07:22:23,No way to prevent auto turn off,False,1,amazon-music-songs-podcasts,510855668,
Dedicate Follower,"this is the only music app I can use at work in their WiFi.  However, I do wish within the categories that the variety was larger.  I tend to hear the same batch of songs.  There are several in the loop but the same ones.",2020-07-24 01:53:21,3-4 rating,False,5,amazon-music-songs-podcasts,510855668,
Nykkeesweets,Best music app I have used and I used them all! I also love the my station they create for me based on what I like. I have found new songs right up my alley! Great interface and ease of use and works awesome as my CarPlay when I am driving! Gotta get it plus no stupid commercials awesome!!!!!,2020-07-20 12:40:06,Awesome choices,False,5,amazon-music-songs-podcasts,510855668,
jaygantic,"Minus one star because there always has to be that one fearure (or certain songs) not included unless you pay more for the subscription you’re already paying for. 
Otherwise good selection, clean streaming, great for helping me get my steps in.",2020-06-28 18:15:45,4/5,False,5,amazon-music-songs-podcasts,510855668,
MusiqHead17,Love the music. Hate that sometimes the music already added to your playlist becomes unavailable because it all of a sudden is made premium (meaning you can’t access without a subscription). Otherwise love that I can create my own playlist and that playlists are recommended for me!,2020-07-08 15:50:11,Love the music,False,4,amazon-music-songs-podcasts,510855668,
Nitaroc,I grew up listening to all genres of music and through this app I have been able to find all those great songs once again without paying a whole lot of money. I definitely recommend this app to everyone.,2020-06-20 01:39:22,I love this app,False,5,amazon-music-songs-podcasts,510855668,
Cameron gilio,"There’s no year the album came out under the album covers, the search is awful now. There’s no “My music” and “unlimited music” tabs in the search anymore. I can never ever find an unpopular song it’s so hard and for unpopular songs is limited. I honestly used to love this app and now it’s changing I guess I’ll just take my money elsewhere.",2020-06-22 03:31:42,beginning to not like is anymore,False,3,amazon-music-songs-podcasts,510855668,
TurboJZ,"I have found myself using the various music channels a  BB lot lately x while I am working at home.  There are a ton of selections, so it is easy to find something that matches my mood. I also like that I can skip something if I want to.",2020-06-12 13:24:41,Works great and offers great music selection,False,5,amazon-music-songs-podcasts,510855668,
MoJoRo78,The app has a huge selection of music without having to pay for the music unlimited level. Also great playlists broken down by a host of factors. Really like the predictive features to introduce you to new or less popular but good music,2020-05-26 22:09:01,Great Selection,False,5,amazon-music-songs-podcasts,510855668,
AddictedToDance202,"This app is awesome! I can finally listen to songs without having to pay for them. This app makes everything sound better.

I do have some criticism, though. Not every single song on iTunes is on this app. I wish that they could do that, please!",2020-06-09 18:37:14,Worth It (Even Though Not Everything Is On This App),False,4,amazon-music-songs-podcasts,510855668,
