date,review,title,userName,rating,isEdited,app_name,app_id
2021-11-18 00:39:26,So I’ve had an iPhone for years and never had any issues. I got the iPhone 13 pro and my phon updated to IOS 15 and now ALL my music on Apple Music (1800 songs) downloaded over the years tell me it’s “not available in my region” I listen to music through Apple Music everyday. FIX THIS BUG!!! Preferably ASAP!!,Update 15 stole my music,Skinzey,1,False,apple-music,1108187390
2021-10-31 14:34:41,Song quality is very good. Very satisfied. Though collection needs to be expanded. A.I needs improvement. Suggesions are hit & miss. 😬,Good quality music but lacks A.I,Sharupya,4,False,apple-music,1108187390
2021-11-15 21:46:59,"Apple Music is so good I use it all the time if I’m studying, showering,cleaning,cooking, and driving..!!!!!🤍🧡💙❤️",Apple Music is a while different level,?:):7/!343883535372):5:7:@,5,False,apple-music,1108187390
2021-10-06 18:13:19,"This app is awesome. Everyone who is saying there are bugs are just liars. It’s all problems with their iPhones. So, just saying, this is the best music app.",Awesome,war fujin,5,False,apple-music,1108187390
2021-09-23 16:54:15,I used to have it at a five star rating but with the iOS 15 update it lags and pauses music out of nowhere. And when you try to skip a song it freezes,Lags,loging out,3,False,apple-music,1108187390
2021-10-05 21:43:09,Why don’t they give you the ability to search by artist name and save to your playlist?,Search by Artist,bill mcafee,4,False,apple-music,1108187390
2021-10-08 03:45:50,"Love the app of course, but ever since the new iOS 15 update the Music app always says “The request timed out” almost every time i open it. Which requires me to closed the app it least 2-3 times it’ll let me play music again. Apple, please mix this asap.",Tragic,ya boy Bee,2,False,apple-music,1108187390
2021-10-26 17:03:18,"This app is very annoying. I do not use it, I even went as far as to kill all data access for this app and yet it keeps coming on when I connect my phone to my car. I wish I could completely remove it from my phone. It has become a nuisance.",Music app,Moke Slav,1,False,apple-music,1108187390
2021-10-25 14:55:51,Apple Music Audio Soundcheck has NOT been working since iOS 14 iPhone 12 PRO Max: Soundcheck NOT WORKING iTunes on PC: Soundcheck NOT WORKING This applies to ALL my mp3 song playlists on iPhone 12 Pro Max AND iTunes PC Computer Yes..Soundcheck is enabled on both and not working on either. Mp3 Songs in playlists are all different volumes and NOT normalized Apple PLEASE FIX THIS ASAP,Soundcheck NOT WORKING! Apple please FIX,Kdot888888,1,False,apple-music,1108187390
2021-09-24 02:03:31,Apple Music deleted some of my songs so I tried to see if I can download them from Apple Music and it’s not there these were song I uploaded from CD’s i had at one time,Erase some of my songs,Raid67,3,False,apple-music,1108187390
2021-09-26 09:51:50,"-Downloaded music doesn't work
-Design has gotten worst, making it more unclear which songs are added to library or not, and making it more of a hassle add songs to library
-No way of adding all songs from a playlist to your library easily",Trash,aroshi99,1,False,apple-music,1108187390
2021-11-20 19:58:21,"Every time I try to look up an album for a specific artists, there’s not very many options.",Not much options for music,jalcoser401,3,False,apple-music,1108187390
2021-11-18 18:15:35,I’m disappointed in the lack of available music to listen to. Also the user experience lacks in every way imaginable. I’ll subscribe again possibly when it gets better. The pandora platform is far superior!,Needs improving,Imdatbeast,1,False,apple-music,1108187390
2021-10-18 22:06:39,So far I am loving this app and it works great with my Apple Watch with cellular. No need to bring phone all the time.,Loving it,Marcus315,5,False,apple-music,1108187390
2021-09-30 16:02:24,Glad to see we can finally review built-In apps.👋,New feature,Mustafatush,5,False,apple-music,1108187390
2021-10-07 15:18:27,It never plays my music it always says “time request timed out” every time i try to play music probably the most annoying thing ever!,Apple Music,fasjrb,3,False,apple-music,1108187390
2021-10-05 16:21:32,"I left one star for my rating because right now I am VERY Unhappy with this app. I had a lot of music downloaded to my library. I can’t find ANY OF IT except what I bought. To MY UNDERSTANDING, if you downloaded music to your library while your subscription was current-The User Could Listen To THEIR Music offline ANYTIME.    FIX THIS!!",Very Unhappy,bratgrl1977,1,False,apple-music,1108187390
2021-09-29 17:36:34,Like seeing my library everywhere and all the new content.,Love the syncing,envested,5,False,apple-music,1108187390
2021-09-22 05:22:57,Apple Music has not had a format or design update since it has came out. Plain out boring and lame. You aren’t even able to customize the album or playlist order on your Library. It also doesn’t update my recently played or listening to.,Lame,Dr.Maltos,1,False,apple-music,1108187390
2021-11-20 06:30:42,Jobs would turn in his grave if he saw what an awful piece of software iTunes now music has become. So many designs and operability designs that just leave you scratching your head. Seems the team gets paid to make it worse.,Wouldn’t wish it on my enemies.,liparus,1,False,apple-music,1108187390
2021-10-17 09:43:36,"Love playlist, find almost everything music I search, loseness and atmos are outstanding. But it’s almost 2022 and we still WITHOUT CROSSFADING between songs thats really bad. Common make it happen",Not excellent yet!,Pedro742,3,False,apple-music,1108187390
2021-09-30 14:04:31,"Reorder playlist by date added Woolf be good. Also, when I love a song, can there be a playlist for that? Right now other apps can find my loved songs and make a playlist but Apple Music can not…","Reorder playlist, save loved songs",landokids5,2,False,apple-music,1108187390
2021-10-13 12:49:43,I was never able to create a playlist with more than a couple songs.  And when I’d listen to my existing playlists Apple Music would start randomly adding songs I’d never heard of.  Confusing and not a good user experience.,If you don’t like top 40 don’t bother,J_732,1,False,apple-music,1108187390
2021-09-30 18:51:41,I really dislike how Apple Music auto plays when I get in my car. We should be able to disable that or change which app. I listen to podcasts in the car and hate when music starts blaring when I haven’t used the music app in weeks.,Auto play,MorphineSauce,1,False,apple-music,1108187390
2021-10-05 18:27:22,"I’ve been with Apple for 6 years now, I really think that having the mixtrack feature would be a hit for the app",We need Mixtrack feature,juan martins ocasio,3,False,apple-music,1108187390
